node_id,timestamp,date,latitude,longitude,rainfall,soil_moisture,slope,elevation,flow_accumulation,ground_tilt,forecast_rainfall,historical_flood_risk,historical_landslide_risk,flood_event,landslide_event
NODE_01,2026-01-01 10:00:00,2026-01-01,27.1,88.1,1.136999251967144,52.80624493958884,30.347787857055664,1719.0,8.392759523250154,-0.0515788123435079,2.062022078467513,0.0676683619000015,0.0636409092866423,0,0
NODE_01,2026-01-01 11:00:00,2026-01-01,27.1,88.1,4.620221389602642,23.94122929772861,30.347787857055664,1719.0,44.41858406906267,-0.0264649118773109,10.283897102816516,0.7078350972297687,0.8313735143857098,0,0
NODE_01,2026-01-01 12:00:00,2026-01-01,27.1,88.1,10.721243436653488,28.317254138765037,30.347787857055664,1719.0,14.874368725530797,0.0309343273923952,11.246518219750875,0.5435382173426461,0.5989785081772105,0,0
NODE_01,2026-01-01 13:00:00,2026-01-01,27.1,88.1,2.818192196945801,28.22683727439734,30.347787857055664,1719.0,8.981914749315596,0.056466221876975,6.100378353244643,0.0817253457467782,0.1149329970595668,0,0
NODE_01,2026-01-01 14:00:00,2026-01-01,27.1,88.1,2.0157551533272238,65.44472114812444,30.347787857055664,1719.0,7.344003331226779,0.1482505175860361,2.718398318980347,0.4583006415286564,0.0938572848233562,0,0
NODE_01,2026-01-01 15:00:00,2026-01-01,27.1,88.1,3.8718744842219848,72.22314154857963,30.347787857055664,1719.0,7.022280635804058,-0.004831445331161,1.3434303641714884,0.484696287130047,0.9096268194365924,0,0
NODE_01,2026-01-01 16:00:00,2026-01-01,27.1,88.1,1.8921843190397272,60.83581355680117,30.347787857055664,1719.0,2.9046755545690037,-0.0466606703822798,2.218739272799791,0.1657745401632757,0.6692002629380784,0,0
NODE_01,2026-01-01 17:00:00,2026-01-01,27.1,88.1,2.6373363796608484,87.35207839321794,30.347787857055664,1719.0,6.005070335906096,0.037666288018862,2.0954454518484638,0.9456981470002824,0.8292867993167555,0,0
NODE_01,2026-01-01 18:00:00,2026-01-01,27.1,88.1,3.456445915298273,46.24094056665928,30.347787857055664,1719.0,6.885528706658087,-0.0563913610250653,4.812722869245349,0.8499753714806619,0.8789789002822673,0,0
NODE_01,2026-01-01 19:00:00,2026-01-01,27.1,88.1,1.069650794903589,39.99984603973025,30.347787857055664,1719.0,39.75053246899931,0.0282138694013368,10.689163213198388,0.6690223373291083,0.5717723520483222,0,0
NODE_01,2026-01-01 20:00:00,2026-01-01,27.1,88.1,6.899178624222735,80.80193897326222,30.347787857055664,1719.0,17.018090866594587,-0.0251127858097062,5.151508706633669,0.4622955610006072,0.5174463517550413,0,0
NODE_01,2026-01-01 21:00:00,2026-01-01,27.1,88.1,0.8472915850590834,35.65170869636169,30.347787857055664,1719.0,8.797038730742734,0.0105797485190196,1.2126282753477828,0.4117655415845085,0.4304274103209902,0,0
NODE_01,2026-01-01 22:00:00,2026-01-01,27.1,88.1,4.177442468147864,87.4255777608428,30.347787857055664,1719.0,202.29413565733248,0.0545523051082333,8.359474258182066,0.6509734671509542,0.3169465877911193,0,0
NODE_01,2026-01-01 23:00:00,2026-01-01,27.1,88.1,6.479664445908104,20.850813228287144,30.347787857055664,1719.0,10.340860503441272,-0.0055366714540347,19.140345379709395,0.5454318694069055,0.4345959608587117,0,0
NODE_01,2026-01-02 00:00:00,2026-01-02,27.1,88.1,4.085181481685724,87.89151786953474,30.347787857055664,1719.0,64.52823722166536,0.046643954216431,5.095830234814374,0.0622731058818856,0.7738796557301564,0,0
NODE_01,2026-01-02 01:00:00,2026-01-02,27.1,88.1,3.1384721485003544,23.021193836540327,30.347787857055664,1719.0,101.60660651534693,0.0436579274309574,2.2997446357590863,0.5125026487703317,0.6019234310151316,0,0
NODE_01,2026-01-02 02:00:00,2026-01-02,27.1,88.1,2.6121677203516147,82.38001795886498,30.347787857055664,1719.0,4.178864932209259,-0.0932165764154547,1.5616506755712545,0.8064036172328395,0.8925232899548461,0,0
NODE_01,2026-01-02 03:00:00,2026-01-02,27.1,88.1,2.209493244505471,56.93907763604099,30.347787857055664,1719.0,21.62744184375612,-0.0450800373017786,7.948459836962557,0.459239877596958,0.4433800143791877,0,0
NODE_01,2026-01-02 04:00:00,2026-01-02,27.1,88.1,8.164498261444663,89.50753572835103,30.347787857055664,1719.0,11.970752093003645,-0.0780903430697735,15.395729299447616,0.0519565775542684,0.607089578718754,0,0
NODE_01,2026-01-02 05:00:00,2026-01-02,27.1,88.1,4.658684025368981,25.16575953147792,30.347787857055664,1719.0,11.0350393258523,0.1000868551265067,3.4627493989959324,0.7862781993840331,0.6313075530919887,0,0
NODE_01,2026-01-02 06:00:00,2026-01-02,27.1,88.1,2.39460501371046,58.76979990809245,30.347787857055664,1719.0,35.00100645058263,-0.0052695962718663,2.719119357242717,0.2013637821359744,0.5916971623063255,0,0
NODE_01,2026-01-02 07:00:00,2026-01-02,27.1,88.1,1.7328373866156024,87.85117749333693,30.347787857055664,1719.0,10.77393190119138,0.0890414606483321,4.9892067499238175,0.2586208348880388,0.7026337730855163,0,0
NODE_01,2026-01-02 08:00:00,2026-01-02,27.1,88.1,5.879747899770376,56.61684909191042,30.347787857055664,1719.0,12.231700136767648,-0.0816476140270991,8.913460656682972,0.1647063534322959,0.2374334683748062,0,0
NODE_01,2026-01-02 09:00:00,2026-01-02,27.1,88.1,8.016515484765705,64.05790466946837,30.347787857055664,1719.0,16.977434914652704,-0.0286384212274262,2.120527787516909,0.3302150648714975,0.5123637775457907,0,0
NODE_01,2026-01-02 10:00:00,2026-01-02,27.1,88.1,7.468060616986609,68.7024082289232,30.347787857055664,1719.0,13.826689299973612,0.0400249120882986,5.709533917655748,0.756751505688635,0.1042248028083476,0,0
NODE_01,2026-01-02 11:00:00,2026-01-02,27.1,88.1,1.4241098919187491,51.81787453374413,30.347787857055664,1719.0,6.211670075162921,0.0089637302213342,7.198920488110075,0.5193858595039373,0.3845113276448125,0,0
NODE_01,2026-01-02 12:00:00,2026-01-02,27.1,88.1,2.5906084110188123,63.92906560588444,30.347787857055664,1719.0,44.518574422979306,0.0266429946406729,7.66224583663467,0.2048812741507125,0.4876670686212644,0,0
NODE_01,2026-01-02 13:00:00,2026-01-02,27.1,88.1,2.165588093615081,60.90200183461702,30.347787857055664,1719.0,57.31319855714282,-0.0626904116896628,1.4010948680958155,0.8778300781520408,0.6522242595454725,0,0
NODE_01,2026-01-02 14:00:00,2026-01-02,27.1,88.1,2.932207100296422,83.08106073436923,30.347787857055664,1719.0,28.32142511835484,0.0688401746439464,1.781445200793086,0.8795818549515292,0.9505310525862036,0,0
NODE_01,2026-01-02 15:00:00,2026-01-02,27.1,88.1,6.848264562974323,23.18124662390205,30.347787857055664,1719.0,13.78315713075412,0.0388508047878644,5.053581178595532,0.8705784250460069,0.6006510665483559,0,0
NODE_01,2026-01-02 16:00:00,2026-01-02,27.1,88.1,9.9907289220497,39.66742327145612,30.347787857055664,1719.0,9.922344793420605,0.0200812752745736,8.443176849406862,0.2387962113815392,0.7435939161765598,0,0
NODE_01,2026-01-02 17:00:00,2026-01-02,27.1,88.1,4.807480450114323,86.52880388535911,30.347787857055664,1719.0,9.93814056300691,-0.0342805140540903,21.55093232106989,0.4512393441809881,0.5062660594952028,0,0
NODE_01,2026-01-02 18:00:00,2026-01-02,27.1,88.1,1.7981337533500823,82.31846487236415,30.347787857055664,1719.0,212.16756534363216,0.0161900063802972,1.2864754365364377,0.9849896561408752,0.6341040313763313,0,0
NODE_01,2026-01-02 19:00:00,2026-01-02,27.1,88.1,3.3851891400063376,51.89597269499991,30.347787857055664,1719.0,51.30756984215195,-0.0145744989496745,5.83881401808392,0.7720124763099904,0.0709322161337734,0,0
NODE_01,2026-01-02 20:00:00,2026-01-02,27.1,88.1,11.412165711212063,63.40928184610757,30.347787857055664,1719.0,8.670183204447518,-0.0825245605018881,4.659970920730633,0.0271674212255598,0.254391580841847,0,0
NODE_01,2026-01-02 21:00:00,2026-01-02,27.1,88.1,3.7897097804757625,39.41668280867929,30.347787857055664,1719.0,23.681587025715817,-0.0025211425860743,3.0166601504269392,0.065204591260492,0.3618530932051387,0,0
NODE_01,2026-01-02 22:00:00,2026-01-02,27.1,88.1,2.6177608620110435,33.16848118066329,30.347787857055664,1719.0,13.977724773732833,-0.0078365199111262,11.73695216773351,0.4639313768123327,0.4724933550065135,0,0
NODE_01,2026-01-02 23:00:00,2026-01-02,27.1,88.1,2.835347011919632,52.45888834579875,30.347787857055664,1719.0,36.010133183069506,0.053120075493756,7.578639029750056,0.9092202058615602,0.0456487455023837,0,0
NODE_01,2026-01-03 00:00:00,2026-01-03,27.1,88.1,4.789391268022587,44.7346559618237,30.347787857055664,1719.0,34.587733731918675,-0.1117213221157101,7.766126275251809,0.5387017979527142,0.1400240975533176,0,0
NODE_01,2026-01-03 01:00:00,2026-01-03,27.1,88.1,1.4794789001698214,60.85592782956105,30.347787857055664,1719.0,59.35935031110647,0.011759991442735,1.185892649250854,0.4978125080342902,0.2768143077913058,0,0
NODE_01,2026-01-03 02:00:00,2026-01-03,27.1,88.1,2.112886835975104,25.441424587548937,30.347787857055664,1719.0,8.580082607247135,-0.0577784024052858,3.3015894184936307,0.1054736999566305,0.9715326909010508,0,0
NODE_01,2026-01-03 03:00:00,2026-01-03,27.1,88.1,7.3831106985403165,88.20763653663165,30.347787857055664,1719.0,22.303314476129785,0.0159611671097773,4.888429204707278,0.656780104724294,0.3313470071030507,0,0
NODE_01,2026-01-03 04:00:00,2026-01-03,27.1,88.1,4.677007626618157,89.0347521135722,30.347787857055664,1719.0,3.4954181645656384,0.0187140027788652,5.442737779731895,0.8221031606002255,0.4820410581120825,0,0
NODE_01,2026-01-03 05:00:00,2026-01-03,27.1,88.1,3.824085374094338,68.87131998138216,30.347787857055664,1719.0,5.712516813916375,-0.0043422388565095,25.47102435733096,0.3804200075075623,0.1960977127383929,0,0
NODE_01,2026-01-03 06:00:00,2026-01-03,27.1,88.1,7.670534389373368,57.52674564408843,30.347787857055664,1719.0,48.62320259164631,0.0403646562405542,3.48631620493766,0.7756118509253275,0.6107800710757683,0,0
NODE_01,2026-01-03 07:00:00,2026-01-03,27.1,88.1,1.6823711102102492,41.66693314004294,30.347787857055664,1719.0,7.762591297900416,-0.0622883029549849,0.050061764653304,0.9644766539008116,0.2806832155159743,0,0
NODE_01,2026-01-03 08:00:00,2026-01-03,27.1,88.1,2.5419969918331624,76.9656513794864,30.347787857055664,1719.0,8.663260925208789,0.055386022514085,4.948481411208885,0.2037664591276891,0.2069925784384267,0,0
NODE_01,2026-01-03 09:00:00,2026-01-03,27.1,88.1,4.549897674182138,67.93118207877156,30.347787857055664,1719.0,19.919953652060407,-0.035403943309707,7.222142953598734,0.5233296311947413,0.5165726284459791,0,0
NODE_01,2026-01-03 10:00:00,2026-01-03,27.1,88.1,4.415895746758324,31.383185754142392,30.347787857055664,1719.0,40.235956286605216,-0.0777949325244947,4.903831209849246,0.2871379580845755,0.0055057991604208,1,0
NODE_01,2026-01-03 11:00:00,2026-01-03,27.1,88.1,0.6252769534220242,83.76490291456898,30.347787857055664,1719.0,6.952999882139858,-0.0136197985249904,6.051870348572884,0.7928544190338394,0.0076640326492253,0,0
NODE_01,2026-01-03 12:00:00,2026-01-03,27.1,88.1,2.3062393208543543,77.57760700462183,30.347787857055664,1719.0,0.6182831043533001,-0.1047578761339992,7.410793667950371,0.5775933658811575,0.2190688091018577,0,0
NODE_01,2026-01-03 13:00:00,2026-01-03,27.1,88.1,3.002956052550504,86.48599393043469,30.347787857055664,1719.0,8.412988468206263,0.0127086946123101,1.0293795539912058,0.6345824175503038,0.0367213625008211,0,0
NODE_01,2026-01-03 14:00:00,2026-01-03,27.1,88.1,4.979317172395062,70.8003655871852,30.347787857055664,1719.0,67.06270504805971,-0.0129625221290112,2.278838291948406,0.7979141596158941,0.1080257541306913,0,0
NODE_01,2026-01-03 15:00:00,2026-01-03,27.1,88.1,4.40264825374224,62.93906371550529,30.347787857055664,1719.0,28.307733928791244,0.0616843460688017,4.401158462597048,0.3959704726624549,0.3388606493387516,0,0
NODE_01,2026-01-03 16:00:00,2026-01-03,27.1,88.1,3.26426741324253,49.27701254034332,30.347787857055664,1719.0,75.48053464838597,0.0324462105253497,2.6304636665866195,0.9150900684070432,0.8025856795798129,0,0
NODE_01,2026-01-03 17:00:00,2026-01-03,27.1,88.1,0.2374561006616516,85.29099383478093,30.347787857055664,1719.0,6.476523424760051,-0.0695998168594005,3.106876050853196,0.53302886724614,0.5720486433693008,0,0
NODE_01,2026-01-03 18:00:00,2026-01-03,27.1,88.1,3.414786292382906,80.62447226502859,30.347787857055664,1719.0,3.898546269888587,-0.0419193745558942,6.099161298004796,0.157954822835348,0.5126677259564164,0,0
NODE_01,2026-01-03 19:00:00,2026-01-03,27.1,88.1,3.698818341033315,23.16530690743326,30.347787857055664,1719.0,31.89816716978516,0.0260332210267104,2.4454722303108163,0.6958991181688025,0.2934888232081216,0,0
NODE_01,2026-01-03 20:00:00,2026-01-03,27.1,88.1,19.086843976184408,21.84568821480764,30.347787857055664,1719.0,25.534302331675217,0.0423539504992517,0.6811059698881637,0.7932613504382544,0.9317537194328164,0,0
NODE_01,2026-01-03 21:00:00,2026-01-03,27.1,88.1,2.912949765364964,46.35243568146347,30.347787857055664,1719.0,27.26365019777238,0.061125045744344,9.82307899150214,0.3167616770675266,0.3970150412371916,0,0
NODE_01,2026-01-03 22:00:00,2026-01-03,27.1,88.1,4.570876525813152,76.73873315472831,30.347787857055664,1719.0,51.05975648712965,0.0607254642652674,1.4533012930204148,0.857179256998753,0.0870927667957714,0,0
NODE_01,2026-01-03 23:00:00,2026-01-03,27.1,88.1,8.662752887974326,89.1093290520461,30.347787857055664,1719.0,30.62096557658897,-0.0044761305123952,3.820822035291077,0.9061432547657664,0.6170665161178013,0,0
NODE_01,2026-01-04 00:00:00,2026-01-04,27.1,88.1,6.545679029725557,30.52918237724697,30.347787857055664,1719.0,30.13289985068341,0.0181327811125584,2.8007016015774173,0.2769044873778089,0.1138383934766014,0,0
NODE_01,2026-01-04 01:00:00,2026-01-04,27.1,88.1,10.29737079970568,61.58915007464946,30.347787857055664,1719.0,41.05887506216757,0.0649369251971898,1.2153773728868955,0.983521472715222,0.3452231428016921,0,0
NODE_01,2026-01-04 02:00:00,2026-01-04,27.1,88.1,0.6392763910639985,46.66235996417151,30.347787857055664,1719.0,33.19557660268574,-0.0151654230967974,9.585231182952588,0.1407115280487584,0.5074119387178089,0,0
NODE_01,2026-01-04 03:00:00,2026-01-04,27.1,88.1,1.1714817751572322,87.89400784702222,30.347787857055664,1719.0,47.34427630320968,0.0189863093470061,8.795068641080418,0.2020156684024899,0.8742225246851758,0,0
NODE_01,2026-01-04 04:00:00,2026-01-04,27.1,88.1,1.96699695366372,78.9483246194996,30.347787857055664,1719.0,55.065358978807744,-0.0163440389839825,3.171109577847957,0.1842248392380261,0.4935465803401186,0,0
NODE_01,2026-01-04 05:00:00,2026-01-04,27.1,88.1,0.496270251262873,78.68300932977965,30.347787857055664,1719.0,92.91534420567676,-0.0275474057232713,4.601332141890381,0.8939897100078704,0.7022587660316643,0,0
NODE_01,2026-01-04 06:00:00,2026-01-04,27.1,88.1,3.726903467435884,52.80852118564792,30.347787857055664,1719.0,10.49405257330661,0.0024192559142901,5.152906902653387,0.6542925523249619,0.9928168389990704,0,0
NODE_01,2026-01-04 07:00:00,2026-01-04,27.1,88.1,1.2861134161916044,49.037365163636565,30.347787857055664,1719.0,32.47797305521826,-0.0343771725669795,1.3100825491839625,0.1521042832222728,0.1314891198979816,0,0
NODE_01,2026-01-04 08:00:00,2026-01-04,27.1,88.1,11.307680442108271,39.13849503514944,30.347787857055664,1719.0,13.869284285910238,-0.0065457986384874,1.5545521309437986,0.440323418368349,0.2747315255195195,0,0
NODE_01,2026-01-04 09:00:00,2026-01-04,27.1,88.1,1.5260249559179586,23.946284765564897,30.347787857055664,1719.0,8.727168821429611,-0.0517477432266066,4.534267154688675,0.615298025069802,0.3945760755976464,0,0
NODE_01,2026-01-04 10:00:00,2026-01-04,27.1,88.1,2.556688657136521,80.53056633785373,30.347787857055664,1719.0,10.079056720204736,-0.0094997193591189,1.1769930718881951,0.0834640849893832,0.4218281785388313,0,0
NODE_01,2026-01-04 11:00:00,2026-01-04,27.1,88.1,6.8532913357011225,76.90307063910544,30.347787857055664,1719.0,32.948822276446684,0.022419514680793,4.495598444906259,0.8824163684073387,0.4110210752655457,0,0
NODE_01,2026-01-04 12:00:00,2026-01-04,27.1,88.1,0.8347415640516511,89.98023713002914,30.347787857055664,1719.0,30.51604328874717,-0.0294381768103397,0.1130778557487846,0.8036035354415352,0.9076110025565548,0,0
NODE_01,2026-01-04 13:00:00,2026-01-04,27.1,88.1,0.4478706279232288,89.76457859517338,30.347787857055664,1719.0,29.976448676543416,0.0004645876265456,2.996168096589761,0.5052067735766382,0.7140326444668564,0,0
NODE_01,2026-01-04 14:00:00,2026-01-04,27.1,88.1,4.133019210101507,58.88021939218392,30.347787857055664,1719.0,16.02718515169245,0.0069671296810632,6.008919436856513,0.9671266152591704,0.6079052140907037,0,0
NODE_01,2026-01-04 15:00:00,2026-01-04,27.1,88.1,4.411461147260795,73.82911906263574,30.347787857055664,1719.0,20.15424127143147,0.0226267445910667,5.619816454547806,0.4177609792750997,0.3093727178627821,0,0
NODE_01,2026-01-04 16:00:00,2026-01-04,27.1,88.1,6.6938023532612725,86.13360109176996,30.347787857055664,1719.0,45.50183686839796,-0.0066789920652607,11.54641369097078,0.9841103190364978,0.8237903842212947,0,0
NODE_01,2026-01-04 17:00:00,2026-01-04,27.1,88.1,5.478333785456636,79.47531734741881,30.347787857055664,1719.0,4.529479083829584,0.0542933170933902,1.3060283097737944,0.6679199988036271,0.9550605114849888,0,0
NODE_01,2026-01-04 18:00:00,2026-01-04,27.1,88.1,4.55323477519722,37.31436712202384,30.347787857055664,1719.0,20.58663540337024,-0.1050459430725959,4.2952940909417725,0.6346712732539415,0.8211982825502265,0,1
NODE_01,2026-01-04 19:00:00,2026-01-04,27.1,88.1,1.726552875581422,51.53808947170655,30.347787857055664,1719.0,21.97611426085701,0.1468876423583886,9.886473124963176,0.165954895295785,0.0015651051914729,0,0
NODE_01,2026-01-04 20:00:00,2026-01-04,27.1,88.1,4.307818533487479,29.04115906060465,30.347787857055664,1719.0,42.66181547905892,-0.0435566882018758,5.966341172142785,0.881927758304644,0.636401370183407,0,0
NODE_01,2026-01-04 21:00:00,2026-01-04,27.1,88.1,4.538144287114992,86.78357190811056,30.347787857055664,1719.0,5.2056865118488655,0.0201695011677038,9.043257024954713,0.4274896879206151,0.0511353814421007,0,0
NODE_01,2026-01-04 22:00:00,2026-01-04,27.1,88.1,1.658035782217156,62.432224411561606,30.347787857055664,1719.0,89.58014912737723,-0.0469233955102924,1.1800480976006529,0.1622334057824793,0.2576072203337218,0,0
NODE_01,2026-01-04 23:00:00,2026-01-04,27.1,88.1,13.6950458389387,36.00499638524239,30.347787857055664,1719.0,24.869208316271266,0.032213407975465,4.942771598692437,0.012607519975759,0.0595247003477716,0,0
NODE_01,2026-01-05 00:00:00,2026-01-05,27.1,88.1,5.27085537372778,67.01904790840997,30.347787857055664,1719.0,26.221522596589924,0.0138284576297463,3.74561173581592,0.5597556836383826,0.6037954529493877,0,0
NODE_01,2026-01-05 01:00:00,2026-01-05,27.1,88.1,1.1964231275000443,63.26897683205271,30.347787857055664,1719.0,13.44517415349958,-0.0325356768672544,5.066606603284666,0.5273996221226763,0.6865899134926068,0,0
NODE_01,2026-01-05 02:00:00,2026-01-05,27.1,88.1,6.720106725415162,45.071390262298834,30.347787857055664,1719.0,34.39882321049055,0.0536543672705156,1.9872775743750348,0.7193536223691586,0.1144876380659051,0,0
NODE_01,2026-01-05 03:00:00,2026-01-05,27.1,88.1,7.641764422101442,27.94903145397403,30.347787857055664,1719.0,21.072187652941658,-0.008198043980096,12.82789887434656,0.8902580530178021,0.3838388830449795,0,0
NODE_01,2026-01-05 04:00:00,2026-01-05,27.1,88.1,5.01518624374126,67.01012369149598,30.347787857055664,1719.0,67.28800198138464,0.0273607969028502,8.26594121229453,0.0794065846430295,0.456236508955542,0,0
NODE_01,2026-01-05 05:00:00,2026-01-05,27.1,88.1,2.763546948529523,56.421539063265534,30.347787857055664,1719.0,4.75171569575601,-0.0458579902598018,11.669261391824232,0.7314964903403623,0.3690530217609166,0,0
NODE_01,2026-01-05 06:00:00,2026-01-05,27.1,88.1,1.5816842684378454,74.06228742149476,30.347787857055664,1719.0,23.939883406754618,-0.001544381778579,5.99692904977842,0.1874119440975822,0.121025000485193,0,0
NODE_01,2026-01-05 07:00:00,2026-01-05,27.1,88.1,3.2560594311420585,56.41144507783954,30.347787857055664,1719.0,30.22025359318621,0.1001703633591052,2.2278209635240445,0.858177053157164,0.4189477901874754,0,0
NODE_01,2026-01-05 08:00:00,2026-01-05,27.1,88.1,4.725927808959516,79.65270502229781,30.347787857055664,1719.0,16.670281873316085,0.0481482764557065,7.811945573786844,0.8190635138616561,0.7511780478084181,0,0
NODE_01,2026-01-05 09:00:00,2026-01-05,27.1,88.1,3.542300220218787,58.63347871421399,30.347787857055664,1719.0,13.401064936778145,0.0153810377725525,12.932867921277005,0.5407937549855444,0.0710076645332554,0,0
NODE_01,2026-01-05 10:00:00,2026-01-05,27.1,88.1,10.63865740261588,59.26565800747704,30.347787857055664,1719.0,13.971823871289605,-0.0224460413804897,5.989966267119053,0.7102427986233115,0.0801800140819034,0,0
NODE_01,2026-01-05 11:00:00,2026-01-05,27.1,88.1,5.94404856411905,81.36575218608415,30.347787857055664,1719.0,23.918190288088702,0.0033749267937504,1.7011195233799865,0.3143501131837484,0.3547712918359842,0,0
NODE_01,2026-01-05 12:00:00,2026-01-05,27.1,88.1,1.3924273981249038,48.24380063486779,30.347787857055664,1719.0,3.2872163059732724,0.009878299508619,2.5727854129266965,0.4711678989328146,0.941725711618925,0,0
NODE_01,2026-01-05 13:00:00,2026-01-05,27.1,88.1,1.050388014751474,29.38106599154485,30.347787857055664,1719.0,52.72105814683145,0.0224614217459872,4.835396572291062,0.8216368977104717,0.668572646722914,0,0
NODE_01,2026-01-05 14:00:00,2026-01-05,27.1,88.1,5.307722120676769,22.01478734193373,30.347787857055664,1719.0,12.426957841229097,-0.0538330254088832,14.20378389531188,0.4592651971732139,0.6786699566725648,0,0
NODE_01,2026-01-05 15:00:00,2026-01-05,27.1,88.1,2.8246855441686947,72.85960789715332,30.347787857055664,1719.0,22.82377366591247,0.0334203980471182,17.555850453545702,0.3577982653254418,0.3619199908378649,0,0
NODE_01,2026-01-05 16:00:00,2026-01-05,27.1,88.1,6.36086651143484,63.42166859474253,30.347787857055664,1719.0,28.99438721047847,-0.0544796549147326,1.864576477010374,0.4942124472502999,0.5936607912085384,0,0
NODE_01,2026-01-05 17:00:00,2026-01-05,27.1,88.1,5.268321410612267,69.28558376694565,30.347787857055664,1719.0,11.872141589426995,0.0815562926140936,6.397027712262756,0.8282492524372184,0.0101311840277433,0,0
NODE_01,2026-01-05 18:00:00,2026-01-05,27.1,88.1,3.2692716643351947,34.90749130562375,30.347787857055664,1719.0,17.618713302308873,-0.0385814161208439,2.539758776981868,0.3352080473708727,0.6360960464095422,0,0
NODE_01,2026-01-05 19:00:00,2026-01-05,27.1,88.1,1.4106721879256066,29.546003291073884,30.347787857055664,1719.0,2.6241571515856457,0.0148314159838087,1.0312749632542388,0.1737615931357438,0.9132869475762369,0,0
NODE_01,2026-01-05 20:00:00,2026-01-05,27.1,88.1,0.5285017713869459,21.01812659675173,30.347787857055664,1719.0,41.76771227062936,0.0502571286639009,7.644500493848349,0.7120140203307808,0.6125734683448192,0,0
NODE_01,2026-01-05 21:00:00,2026-01-05,27.1,88.1,4.2405886277737,44.54112911646179,30.347787857055664,1719.0,59.14955104715682,-0.0126190021732224,5.334329407947254,0.8259782127080818,0.873698593466345,0,0
NODE_01,2026-01-05 22:00:00,2026-01-05,27.1,88.1,0.8163420387371121,61.29423807982432,30.347787857055664,1719.0,3.6656528412663865,0.0170300009549929,5.636345917482426,0.1006374785235333,0.7239730554660938,0,0
NODE_01,2026-01-05 23:00:00,2026-01-05,27.1,88.1,1.3461503469612122,47.45708315698126,30.347787857055664,1719.0,13.376602829259324,0.0717590774595026,3.9911696930633007,0.2398741127559447,0.1205584164036902,0,0
NODE_01,2026-01-06 00:00:00,2026-01-06,27.1,88.1,4.02213137947476,50.62324454166104,30.347787857055664,1719.0,5.871620272663145,0.0282201493946633,6.107823733406305,0.1419719897609939,0.9024533072858416,0,0
NODE_01,2026-01-06 01:00:00,2026-01-06,27.1,88.1,3.6920263486398697,83.29110861456239,30.347787857055664,1719.0,16.814803825926223,0.0177775314837176,5.912327254627033,0.3479414115821666,0.0664438443557748,0,0
NODE_01,2026-01-06 02:00:00,2026-01-06,27.1,88.1,0.949134847161082,44.37788269163102,30.347787857055664,1719.0,38.42223523998032,-0.0842392697410231,9.301288333559992,0.4503509789054126,0.5339674725477638,0,0
NODE_01,2026-01-06 03:00:00,2026-01-06,27.1,88.1,8.313173746050346,55.97926424118676,30.347787857055664,1719.0,53.90961776829826,-0.0466861126370111,1.9601284011077325,0.7488263369633065,0.1421371237934576,0,0
